# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,21.707808253292818,43.14,0.000402650841606602,2483.5413133868974,0.0,0.0
 0.07235498251978618,0.01308810873859641,0.18088745629946545,2.5,21.707808253292818,43.05761224400023,0.000402650841606602,2483.5413133868974,0.0,0.0
 0.10221452545027607,0.026119523032562833,0.4364237699251556,8.557944581420884,21.708109552365535,42.975224488000464,0.0003494436323000005,2861.691865489456,0.010090545371628101,0.33793368488988296
 0.12505147387341334,0.039094677794782436,0.5681649983092231,5.768775492376808,21.70836989440074,42.892836732000696,0.0002949798563532093,3390.0619939369644,0.01140003604610561,0.05734087804615771
 0.144241475225411,0.052014007938007124,0.6732323727470606,5.475110319723875,21.708588718044556,42.81044897600093,0.00023926330983623268,4179.495806040904,0.011403003043211414,0.00015461161525641686
 0.16109369742466925,0.0648779483748772,0.7633379316252005,5.346805769158792,21.708765460580043,42.72806122000116,0.0001823163623747213,5484.971216926018,0.010487788102697416,-0.05430826449429803
 0.17628038350076797,0.07768693401794453,0.843435202313592,5.274177018411619,21.70889955809055,42.64567346400139,0.00012411766165291443,8056.871090565852,0.008829938923979,-0.10916464397901735
 0.1902013667455541,0.09044139977969189,0.9162043756158043,5.227301263326114,21.708990445630697,42.56328570800162,0.0000646020374030883,15479.38796048242,0.006528816143690878,-0.1652988686090092
 0.2031174838093021,0.10314178057255523,0.9832971263871414,5.194498504480734,21.7090375573885,42.480897952001854,0.000003692566896149132,270814.32188618445,0.0036475170959870693,-0.22307780530967958
 0.21521014038278707,0.11578851130894727,1.0458190604802233,5.170239782561182,21.709040326872064,42.398510196002086,0.000058283852170523414,17157.410891000472,0.00022902193112410082,-0.2826918257447708
 0.22661158567141182,0.12838202690127903,1.1045543151354988,5.151562207106835,21.70899818707868,42.31612244000232,0.00012169427000341918,8217.313764829712,-0.003696004525255074,-0.34425692155846105
 0.2374217869210681,0.14092276226198264,1.1600834314811983,5.136732893614263,21.708910570695462,42.23373468400255,0.0001864188525012752,5364.264325107137,-0.008104972441506342,-0.4078525287761366
 0.24771851146294002,0.15341115230353686,1.2128507459600222,5.124669914616453,21.708776910273368,42.15134692800278,0.0002524687285735389,3960.8865844496886,-0.012980867998552375,-0.47353850607715764
 0.25756368683375386,0.16584763193849003,1.2632054957417311,5.114662551465191,21.708596638438895,42.06895917200301,0.00031987593891997677,3126.212003867442,-0.018310677838280668,-0.5413626105156635
 0.2670075924609527,0.17823263607948542,1.3114281982367637,5.106224521785698,21.708369188078677,41.986571416003244,0.0003886191410642964,2573.2134481624817,-0.024084353358971283,-0.6113652283926049
 0.2760917236277006,0.1905665996392865,1.3577482902216331,5.0990117970139,21.708093992560066,41.904183660003476,0.00045872649426238114,2179.948209897863,-0.030294093464896362,-0.6835810703235501
 0.2848508083406484,0.20284995753080198,1.402356329920875,5.092774092400514,21.707770485933043,41.82179590400371,0.0005302020312792951,1886.0734984118324,-0.03693383927947898,-0.7580410547654213
 0.29331426468353944,0.21508314466711356,1.4454126825604738,5.087324952738071,21.70739810315217,41.73940814800394,0.000603051551987469,1658.233026188745,-0.04399890136886784,-0.8347726747977183
 0.30150727749857104,0.22726659596150076,1.4870538554552726,5.082522612243484,21.706976280279026,41.65702039200417,0.0006772816250810927,1476.4906694172714,-0.05148568452980661,-0.9138009826132443
 0.3094516093527188,0.23940074632746916,1.5273972171282217,5.078257355511361,21.706504454743055,41.574632636004395,0.0007529095117293976,1328.1808562931383,-0.05939146861392683,-0.9951477643765042
 0.31716622183251425,0.25148603067877906,1.5665445779630864,5.074442940250286,21.70598206552771,41.49224488000463,0.0008299110360252747,1204.9484301225093,-0.06771425223396156,-1.0788336603856774
 0.32466775875006176,0.2635228839294707,1.6045849514564372,5.071010635749474,21.705408553441078,41.40985712400486,0.0009083330655411533,1100.9177557620174,-0.07645261136966656,-1.1648758423442984
 0.3319709270366289,0.27551174099389686,1.6415967144667207,5.067904991092706,21.70478336134137,41.32746936800509,0.000988153770120481,1011.9882453902642,-0.08560559953883291,-1.2532900530310422
 0.33908880063295976,0.2874530367867478,1.6776493191739774,5.065080774381991,21.7041059343745,41.24508161200532,0.001069381608618528,935.1198785734139,-0.09517266044535003,-1.3440897449272975
 0.34603306560101105,0.299347206223084,1.7128046655849265,5.062500721485929,21.703375720240384,41.16269385600555,0.0011520315679919724,868.0317690799321,-0.10515355296371029,-1.437285668717956
 0.35281421979187005,0.31119468421836494,1.7471182134822063,5.0601338550205,21.70259216943122,41.080306100005785,0.0012360960580539667,808.9986158311501,-0.11554829563087793,-1.5328869355573351
 0.35944173696913917,0.3229959056884795,1.7806398919025221,5.057954211765397,21.70175473549608,40.99791834400602,0.0013215701870009074,756.6756649295642,-0.1263571127374499,-1.6308999007416793
 0.3659242028342903,0.33475130554977695,1.813414849508567,5.05593986730245,21.70086287531068,40.91553058800625,0.001408469264723196,709.9906437763328,-0.1375803905418544,-1.7313284848500874
 0.37226942862346246,0.34646131871909797,1.845484078644386,5.054072179833803,21.69991604933002,40.83314283200648,0.0014968006140058537,668.0916553900406,-0.14921864282239505,-1.8341746483475432
 0.37848454664031317,0.35812638011380843,1.8768849381594404,5.052335197806206,21.69891372187052,40.75075507600671,0.0015865487074452423,630.298959815902,-0.16127247411525453,-1.939437233561551
