# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,-173.53829525319225,46.04162667600991,0.2549373618165527,3.922532157995649,0.0,0.0
 0.0805369089045191,0.004053871059934255,0.05033556806532444,0.625,-173.53829525319225,46.00506016930587,0.2549373618165527,3.922532157995649,0.0,0.0
 0.11396627820012736,0.008117695354243018,0.12156449194040411,2.130728918192222,-173.47900833277527,45.96849366260183,0.25690052985310646,3.892557172115571,1.7734980248278438,53.05209347939552
 0.13966453482276323,0.012191363929536778,0.1585192581393066,1.438026195378231,-173.41911916509505,45.931927155897796,0.2588632171893084,3.8630440077884587,2.3304758980198272,21.673761040325957
 0.16136799186383594,0.01627476799885439,0.18814532917912452,1.3650392646550302,-173.35862725040542,45.895360649193755,0.26082594002461074,3.8339744885253477,2.7872018073049656,21.043924404338284
 0.18052279166357146,0.020367798943755767,0.21368173970462953,1.333159875983543,-173.29753200291597,45.858794142489714,0.26278920698198277,3.8053313204318986,3.1895529124917696,21.00523677581635
 0.19787005156486706,0.02447034831642697,0.23649552701777415,1.3151233937205697,-173.23583275185567,45.82222763578567,0.2647535136765406,3.777098124641843,3.556714513493771,21.165394597828072
 0.21384969615805738,0.02858230784180842,0.257324842326828,1.303490524309296,-173.17352874255187,45.78566112908163,0.26671934819839654,3.7492593122871605,3.8989608899285106,21.417646333672955
 0.22874813894671742,0.032703569419741715,0.27662364694048414,1.2953571650015283,-173.11061913752562,45.7490946223776,0.268687190268943,3.721800056783682,4.2225624461998885,21.720495280062924
 0.2427641658141222,0.03683402512714164,0.29469519047552467,1.2893485226592383,-173.04710301746084,45.71252811567356,0.2706575101161335,3.694706271298073,4.531677961640166,22.054432284169387
 0.25604239405283197,0.04097356722019106,0.3117540999168469,1.284727836774991,-172.98297938214068,45.675961608969516,0.27263076960078697,3.667964556841105,4.829231292562387,22.409114045409318
 0.26869190724411623,0.045122088136550484,0.32795893831059236,1.281064191854505,-172.91824715142852,45.639395102265475,0.27460742326361365,3.641562154858554,5.117369319538413,22.778586228484823
 0.28079738032281165,0.0492794804975961,0.3434308047293305,1.278088540460868,-172.85290516610246,45.602828595561434,0.2765879186026392,3.615486912993668,5.397722575672123,23.159215200528436
 0.2924260921619218,0.05344563711068301,0.3582646703029595,1.2756241429716364,-172.78695218869626,45.5662620888574,0.2785726953090321,3.589727266308922,5.671563481723056,23.548687923450007
 0.3036325436350415,0.057620450971428386,0.3725366473731018,1.2735500710796557,-172.7203869043314,45.52969558215336,0.2805621872844481,3.5642721839281553,5.939907429621014,23.94548787737311
 0.31446161041632126,0.061803815266016394,0.38630884628210094,1.2717807718027145,-172.65320792147278,45.49312907544932,0.28255682016224787,3.5391111756771143,6.203580069776726,24.348602283210973
 0.32495076149726576,0.06599562337353308,0.39963273244599257,1.2702540044538924,-172.58541377268307,45.45656256874528,0.2845570153013528,3.5142342174940784,6.463263639406235,24.75734858098028
 0.33513166097718494,0.0701957688683293,0.4125515140465332,1.2689234017113742,-172.51700291532154,45.419996062041236,0.28656318696599664,3.4896317652925157,6.719529791691604,25.171268294204037
 0.34503135051157435,0.07440414552240059,0.4251018821804744,1.2677537098859437,-172.4479737322033,45.383429555337194,0.2885757448748631,3.465294702552483,6.972863429547752,25.590058857514812
 0.3546731392317119,0.07862064730779834,0.4373153060895538,1.2667176458213443,-172.3783245322766,45.34686304863316,0.29059509275408346,3.441214338902314,7.223680371802357,26.013528146572646
 0.3640772849801295,0.08284516839906404,0.44921901513240065,1.2657937638673709,-172.30805355116894,45.31029654192912,0.2926216288872107,3.4173823849003457,7.472340708825713,26.441565632391146
 0.3732615237084086,0.08707760317570182,0.4608367554303352,1.2649649733257111,-172.23715895190912,45.27373003522508,0.29465574756169943,3.393790917961324,7.7191590242054655,26.874118006076703
 0.3822414864447067,0.09131784622466181,0.47218938134569566,1.2642174860561264,-172.16563882531312,45.23716352852104,0.29669783857968013,3.3704323725008987,7.964412403058436,27.311180018779716
 0.39103103169517106,0.09556579234286869,0.48329532383742424,1.26354005528805,-172.09349119061943,45.200597021816996,0.2987482865080613,3.3472995332912694,8.208346693463035,27.7527771293641
 0.3996425133336344,0.0998213365397651,0.49417096564300417,1.262923415757366,-172.02071399603386,45.16403051511296,0.3008074726763793,3.3243854984807504,8.451181531938294,28.19896141804841
 0.40808699864591325,0.10408437403989351,0.504830944987216,1.2623598656405397,-171.9473051190378,45.12746400840892,0.3028757743821021,3.3016836755600654,8.693114415071589,28.64980803288356
 0.4163744474109869,0.10835480028550296,0.5152884037855641,1.2618429500788715,-171.87326236705164,45.09089750170488,0.30495356444924,3.279187773410832,8.934323949997573,29.105402852387005
 0.4245138602009453,0.11263251093919235,0.5255551922574585,1.261367218598447,-171.79858347771355,45.05433099500084,0.30704121341571294,3.2568917666634802,9.174972601245349,29.565849215150173
 0.43251340212589984,0.11691740188657525,0.5356420389542786,1.2609280370610023,-171.72326611934164,45.0177644882968,0.30913908787231115,3.2347899027671536,9.415208905515398,30.0312576049677
 0.44038050681470364,0.12120936923898457,0.5455586930878775,1.2605214403352127,-171.64730789135373,44.981197981592764,0.31124755145276595,3.2128766807399516,9.655169340253373,30.50174673275651
 0.44812196435561347,0.1255083093362086,0.5553140444814475,1.2601440157770947,-171.57070632455117,44.94463147488872,0.31336696464899333,3.1911468431910612,9.894979904984591,30.97744364855547
