# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 0.0,0.0,0,0.0,103.12740807133173,0.0,0.27212874394314834,3.6747312522374136,0.0,0.0
 0.1036979471451009,0.02688316060527035,0.25924486786275225,2.5,103.12740807133173,0.0,0.27212874394314834,3.6747312522374136,0.0,0.0
 0.14608935924727165,0.05335525221319598,0.6244682659809312,8.615504414854746,102.7114541863628,0.0,0.28475903756497467,3.5117410444675556,-9.81222054991737,-231.46717845275347
 0.17823616514862206,0.07942032641721719,0.8108138109897344,5.796704829109483,102.2828683581865,0.0,0.29802597513609835,3.3554122238618094,-13.332143463693173,-109.4952613512355
 0.20501950990278386,0.10508249860194421,0.9581391876285144,5.5006339944113005,101.84122959004891,0.0,0.3119615161486971,3.2055235926066854,-16.489306029224263,-117.87783021538056
 0.22833830238290453,0.13034595083776687,1.0833945307142219,5.371433499075392,101.38610409545451,0.0,0.3265988237007694,3.061860384764283,-19.517541269874318,-129.86243791275362
 0.2491705720173672,0.15521493489865495,1.19377218600068,5.298397976947324,100.91704530794524,0.0,0.34197222650710263,2.924214080815801,-22.515971410686287,-143.93199557342953
 0.26809981380494097,0.17969377540561007,1.2931759645557712,5.251334399476343,100.43359396221601,0.0,0.3581171623800583,2.7923822286370403,-25.539921310879603,-159.75018620018935
 0.28550787946937445,0.20378687309774712,1.3840192331857868,5.218458522684572,99.93527825781143,0.0,0.37507009969540234,2.66616827310977,-28.625564379773667,-177.25364370599524
 0.30166120614516306,0.22749870823238644,1.4679227140363449,5.19419204072166,99.42161411796828,0.0,0.3928684336035304,2.545381390985376,-31.79927888247674,-196.4743588984672
 0.31675469632811304,0.2508338441147878,1.546039756183192,5.175545298004718,98.89210555742385,0.0,0.4115503525628194,2.429836334175802,-35.08191638422928,-217.4869736530983
 0.3309362057903737,0.2737969307573215,1.6192272552962175,5.160769331909944,98.3462451744802,0.0,0.43115467116322154,2.3193532782610897,-38.490993105935836,-240.3888479416575
 0.34432119229974995,0.2963927086668035,1.6881434952253087,5.148771713801509,97.78351478400089,0.0,0.4517206241102932,2.213757678143643,-42.04190942479622,-265.29098974981764
 0.35700196792597044,0.3186260127575391,1.753307900564299,5.138834347344462,97.20338620956183,0.0,0.4732876161800456,2.1128801299960176,-45.74866644903994,-292.3131150257974
 0.3690538044167367,0.34050177638616735,1.8151394308567668,5.130465414116857,96.60532225451038,0.0,0.495894922573391,2.01655623899235,-49.62430045492716,-321.58036734539303
 0.38053910994944184,0.36202503550278353,1.87398228591545,5.123316475223438,95.98877787313113,0.0,0.5195813335311209,1.9246264934190593,-53.681147586678556,-353.2206540086604
 0.39151037427424923,0.38320093291090684,1.9301237105592282,5.117133539188865,95.3532015646612,0.0,0.5443847370462583,1.8369361445102868,-57.93099953236999,-387.36209609698193
 0.40201229962611934,0.4040347226267019,1.9838066847509197,5.111726887501828,94.69803701413167,0.0,0.57034163310758,1.7533350924276225,-62.38518448551604,-424.13031933738523
 0.41208337715826626,0.4245317743254049,2.035239191960969,5.106951768157544,94.02272500531639,0.0,0.5974865732322574,1.673677777544427,-67.05459337987281,-463.64541226616547
 0.42175707598575113,0.4446975778601267,2.084601132860041,5.102695647173224,93.32670563187558,0.0,0.6258515187282739,1.597823077959439,-71.94966329355681,-506.0184321405745
 0.43106275544755707,0.46453774783510104,2.13204957858327,5.098869557884052,92.6094208334377,0.0,0.6554651121240151,1.525634212261168,-77.0803251263812,-551.3473630681752
 0.4400263756694513,0.48405802821198274,2.177722827792517,5.095402089625234,91.87031728347361,0.0,0.6863518564766139,1.4569786481433857,-82.45591978102321,-599.7124511714342
 0.448671058537972,0.5032642969239608,2.221743585518557,5.092235122509841,91.10884965534414,0.0,0.7185311987795205,1.3917280164014805,-88.0850853305831,-651.1708567191378
 0.45701753597352873,0.5221625704682892,2.2642214862787613,5.08932074497015,90.32448429174363,0.0,0.7520165150701832,1.3297580305223395,-93.97561661870046,-705.7505796425182
 0.46508451208065205,0.5407590084432455,2.30525512013545,5.0866189897916,89.51670330065153,0.0,0.786813997107151,1.2709484117932088,-100.13429820113267,-763.4436374484789
 0.4728889586322092,0.5590599179906383,2.344933676782154,5.084096147572111,88.68500909781211,0.0,0.8229214433582023,1.2151828197831014,-106.56671134143157,-824.1984998943343
 0.4805344263983497,0.5770717580997625,2.355884644350126,1.43234762122343,87.82892941127943,0.0,0.8603269604479822,1.162348788278457,-111.9721791678971,-707.0159723129984
 0.48814920128301137,0.5948011437231853,2.328287558327534,-3.6241499506676456,86.948022757795,0.0,0.899007585573926,1.1123376666077855,-115.6838733681872,-487.43321457427675
 0.49577024797523517,0.6122548496490435,2.290198004385317,-4.997942602960537,86.04188439318179,0.0,0.9389278455124769,1.0650445662884662,-118.89946370985933,-421.9355255956089
 0.5034009946687853,0.6294398140687089,2.2520685209208793,-4.996822066792856,85.11015272970518,0.0,0.9800382736863192,1.0203683130033245,-122.10229233059938,-419.72676454418985
 0.5110451843648807,0.6463631417728374,2.213881179946765,-4.995603522714833,84.15251620200803,0.0,1.0222739136301167,0.9782114036823834,-125.2763949835376,-415.23075422363235
 0.518706905015185,0.663032106903124,2.175616404080779,-4.99427969413972,83.16872054990985,0.0,1.065552844057647,0.9384799689445524,-128.40400962140458,-408.21308693142703
